0.7653
0.6764
0.6516
0.6243
0.5961
0.5463
0.5100
0.4582
0.4394
0.4313
0.4163
0.4141
0.4041
0.4004
0.3832
0.3803
0.3689
0.3739
0.3675
0.3539
0.3567
0.3470
0.3394
0.3326
0.3387
0.3288
0.3274
0.3196
0.3239
0.3143
0.3095
0.3130
0.3176
0.3110
0.3062
0.3015
0.3112
0.3001
0.3005
0.2992
0.3039
0.2952
0.2889
0.2954
0.2977
0.2978
0.2956
0.2979
0.2944
0.2971
0.2912
0.2986
0.2992
0.2893
0.2955
0.2930
0.2950
0.2886
0.2900
0.2920
0.2902
0.2871
0.2960
0.2924
0.2933
0.2949
0.2848
0.2922
0.2840
0.2866
0.2896
0.2849
0.2842
0.2896
0.2935
0.2824
0.2939
0.2937
0.2862
0.2972
0.2914
0.2946
0.2868
0.2935
0.2834
0.2895
0.2859
0.2952
0.2901
0.2927
0.2841
0.2844
0.2950
0.2944
0.2940
0.2863
0.2887
0.2950
0.2870
0.2888
