0.6873
0.7214
0.6647
0.6670
0.7020
0.7561
0.7533
0.7430
0.7415
0.7245
0.7621
0.7531
0.7773
0.7654
0.7415
0.7359
0.7684
0.7404
0.7483
0.7552
0.7775
0.7823
0.7652
0.7762
0.7879
0.8003
0.7902
0.7843
0.7739
0.7904
0.7714
0.7675
0.7974
0.7964
0.7850
0.7969
0.8013
0.7960
0.8060
0.8024
0.8011
0.8030
0.8007
0.8079
0.8045
0.8052
0.8040
0.8021
0.8002
0.8027
0.8057
0.8087
0.8043
0.8053
0.8068
0.8062
0.8015
0.8050
0.8042
0.8055
0.8025
0.8052
0.8008
0.8064
0.8020
0.8014
0.8074
0.8048
0.8068
0.8020
0.8032
0.8023
0.8039
0.8051
0.8017
0.7989
0.8046
0.8039
0.8045
0.7988
0.8024
0.7981
0.8027
0.7994
0.8041
0.8021
0.8040
0.7963
0.7979
0.8060
0.8044
0.8047
0.8018
0.8121
0.8083
0.8017
0.8019
0.8071
0.8036
0.8068
